#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_021352.1",1889713,1890975,"-",69622107,"coaBC","C629_RS08865","WP_003855995.1",420,"MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NC_021352.1",1891237,1891524,"-",69622108,"rpoZ","C629_RS08870","WP_003855993.1",95,"MULTISPECIES: DNA-directed RNA polymerase subunit omega"
"chromosome","NC_021352.1",1891616,1892188,"-",69622109,"gmk","C629_RS08875","WP_003855988.1",190,"MULTISPECIES: guanylate kinase"
"chromosome","NC_021352.1",1892196,1892516,"-",69622110,,"C629_RS08880","WP_003855986.1",106,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1892722,1893558,"-",69622111,"pyrF","C629_RS08885","WP_003855984.1",278,"MULTISPECIES: orotidine-5\\'-phosphate decarboxylase"
"chromosome","NC_021352.1",1893564,1896905,"-",69622112,"carB","C629_RS08890","WP_003855983.1",1113,"MULTISPECIES: carbamoyl-phosphate synthase large subunit"
"chromosome","NC_021352.1",1896911,1898092,"-",69622113,"carA","C629_RS08895","WP_003855982.1",393,"MULTISPECIES: glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit"
"chromosome","NC_021352.1",1898222,1899565,"-",69622114,,"C629_RS08900","WP_003855981.1",447,"MULTISPECIES: dihydroorotase"
"chromosome","NC_021352.1",1899590,1900528,"-",69622115,,"C629_RS08905","WP_003855980.1",312,"MULTISPECIES: aspartate carbamoyltransferase catalytic subunit"
"chromosome","NC_021352.1",1900529,1901107,"-",69622116,"pyrR","C629_RS08910","WP_003855979.1",192,"MULTISPECIES: bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR"
"chromosome","NC_021352.1",1901416,1902942,"+",69622117,,"C629_RS08915","WP_003855978.1",508,"MULTISPECIES: TIGR01777 family oxidoreductase"
"chromosome","NC_021352.1",1903010,1903489,"+",69622118,,"C629_RS08920","WP_003855977.1",159,"MULTISPECIES: YbjN domain-containing protein"
"chromosome","NC_021352.1",1903479,1903943,"+",69622119,,"C629_RS08925","WP_003855976.1",154,"MULTISPECIES: YbjN domain-containing protein"
"chromosome","NC_021352.1",1903945,1904196,"+",69622120,,"C629_RS08930","WP_003855975.1",83,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1904570,1905235,"-",69622121,"nusB","C629_RS08935","WP_003855974.1",221,"MULTISPECIES: transcription antitermination factor NusB"
"chromosome","NC_021352.1",1905302,1905865,"-",69622122,"efp","C629_RS08940","WP_003855973.1",187,"MULTISPECIES: elongation factor P"
"chromosome","NC_021352.1",1905950,1907041,"-",69622123,,"C629_RS08945","WP_003855972.1",363,"MULTISPECIES: aminopeptidase P family protein"
"chromosome","NC_021352.1",1907108,1908205,"-",69622124,"aroB","C629_RS08950","WP_003855971.1",365,"MULTISPECIES: 3-dehydroquinate synthase"
"chromosome","NC_021352.1",1908277,1908849,"-",69622125,,"C629_RS08955","WP_003855969.1",190,"MULTISPECIES: shikimate kinase"
"chromosome","NC_021352.1",1908839,1910062,"-",69622126,"aroC","C629_RS08960","WP_003855968.1",407,"MULTISPECIES: chorismate synthase"
"chromosome","NC_021352.1",1910141,1910518,"-",69622127,,"C629_RS08965","WP_230471398.1",125,"MULTISPECIES: A24 family peptidase"
"chromosome","NC_021352.1",1910593,1910898,"-",69622128,,"C629_RS08970","WP_003855958.1",101,"MULTISPECIES: metalloregulator ArsR/SmtB family transcription factor"
"chromosome","NC_021352.1",1910953,1912029,"+",69622129,,"C629_RS08975","WP_003855956.1",358,"MULTISPECIES: iron ABC transporter permease"
"chromosome","NC_021352.1",1912043,1913002,"+",69622130,,"C629_RS08980","WP_003855954.1",319,"MULTISPECIES: ABC transporter substrate-binding protein"
"chromosome","NC_021352.1",1912999,1913754,"+",69622131,,"C629_RS08985","WP_003855951.1",251,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome","NC_021352.1",1914104,1914934,"-",69622132,,"C629_RS08990","WP_003855950.1",276,"MULTISPECIES: shikimate dehydrogenase"
"chromosome","NC_021352.1",1914951,1916120,"-",69622133,"mltG","C629_RS08995","WP_003855949.1",389,"endolytic transglycosylase MltG"
"chromosome","NC_021352.1",1916117,1916665,"-",69622134,"ruvX","C629_RS09000","WP_003855948.1",182,"MULTISPECIES: Holliday junction resolvase RuvX"
"chromosome","NC_021352.1",1916877,1919543,"-",69622135,"alaS","C629_RS09005","WP_003855946.1",888,"MULTISPECIES: alanine--tRNA ligase"
"chromosome","NC_021352.1",1919658,1921037,"-",69622136,,"C629_RS09010","WP_003855936.1",459,"MULTISPECIES: replication-associated recombination protein A"
"chromosome","NC_021352.1",1921091,1922290,"-",69622137,,"C629_RS09015","WP_003855934.1",399,"MULTISPECIES: phosphotransferase"
"chromosome","NC_021352.1",1922479,1924305,"-",69622138,"aspS","C629_RS09020","WP_003855932.1",608,"MULTISPECIES: aspartate--tRNA ligase"
"chromosome","NC_021352.1",1924619,1925443,"+",69622139,,"C629_RS09025","WP_003855931.1",274,"MULTISPECIES: zinc metallopeptidase"
"chromosome","NC_021352.1",1925495,1928155,"-",69622140,,"C629_RS09030","WP_003855928.1",886,"MULTISPECIES: DEAD/DEAH box helicase"
"chromosome","NC_021352.1",1928204,1930063,"-",69622141,,"C629_RS09035","WP_003855926.1",619,"MULTISPECIES: YhgE/Pip domain-containing protein"
"chromosome","NC_021352.1",1930063,1930713,"-",69622142,,"C629_RS09040","WP_003855924.1",216,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1930807,1931403,"+",69622143,,"C629_RS09045","WP_003855922.1",198,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NC_021352.1",1931387,1932103,"+",69622144,,"C629_RS09050","WP_003855920.1",238,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1932195,1933310,"+",69622145,,"C629_RS09055","WP_003855919.1",371,"MULTISPECIES: LLM class flavin-dependent oxidoreductase"
"chromosome","NC_021352.1",1933337,1934017,"+",69622146,,"C629_RS09060","WP_003855918.1",226,"MULTISPECIES: FMN reductase"
"chromosome","NC_021352.1",1934379,1935728,"+",69622147,,"C629_RS09065","WP_031511746.1",449,"MULTISPECIES: L-serine ammonia-lyase"
"chromosome","NC_021352.1",1935725,1937413,"-",69622148,,"C629_RS09070","WP_003855916.1",562,"MULTISPECIES: glycerol-3-phosphate dehydrogenase/oxidase"
"chromosome","NC_021352.1",1937482,1938771,"-",69622149,"hisS","C629_RS09075","WP_003855915.1",429,"MULTISPECIES: histidine--tRNA ligase"
"chromosome","NC_021352.1",1938817,1939458,"-",69622150,,"C629_RS09080","WP_031511747.1",213,"MULTISPECIES: MBL fold metallo-hydrolase"
"chromosome","NC_021352.1",1939588,1940430,"+",69622151,,"C629_RS09085","WP_003855913.1",280,"MULTISPECIES: peptidylprolyl isomerase"
"chromosome","NC_021352.1",1940991,1941539,"+",69622152,,"C629_RS09090","WP_003855912.1",182,"MULTISPECIES: putative Ig domain-containing protein"
"chromosome","NC_021352.1",1941743,1942018,"+",69622153,,"C629_RS09095","WP_003855911.1",91,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1942100,1944382,"-",69622154,,"C629_RS09100","WP_003855910.1",760,"MULTISPECIES: bifunctional (p)ppGpp synthetase/guanosine-3\\',5\\'-bis(diphosphate) 3\\'-pyrophosphohydrolase"
"chromosome","NC_021352.1",1944410,1944967,"-",69622155,,"C629_RS09105","WP_003855909.1",185,"MULTISPECIES: adenine phosphoribosyltransferase"
"chromosome","NC_021352.1",1944971,1946572,"-",69622156,,"C629_RS09110","WP_003855906.1",533,"MULTISPECIES: peptide ABC transporter"
"chromosome","NC_021352.1",1947073,1948284,"-",69622157,"secF","C629_RS09115","WP_003855904.1",403,"MULTISPECIES: protein translocase subunit SecF"
"chromosome","NC_021352.1",1948287,1950185,"-",69622158,"secD","C629_RS09120","WP_003855902.1",632,"protein translocase subunit SecD"
"chromosome","NC_021352.1",1950474,1950839,"-",69622159,"yajC","C629_RS09125","WP_003855900.1",121,"MULTISPECIES: preprotein translocase subunit YajC"
"chromosome","NC_021352.1",1950888,1951979,"-",69622160,"ruvB","C629_RS09130","WP_003855899.1",363,"MULTISPECIES: Holliday junction branch migration DNA helicase RuvB"
"chromosome","NC_021352.1",1951986,1952606,"-",69622161,"ruvA","C629_RS09135","WP_003855898.1",206,"Holliday junction branch migration protein RuvA"
"chromosome","NC_021352.1",1952646,1953311,"-",69622162,"ruvC","C629_RS09140","WP_074469713.1",221,"MULTISPECIES: crossover junction endodeoxyribonuclease RuvC"
"chromosome","NC_021352.1",1953448,1954203,"-",69622163,,"C629_RS09145","WP_003855895.1",251,"MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator"
"chromosome","NC_021352.1",1954473,1955321,"-",69622164,,"C629_RS09150","WP_003855894.1",282,"MULTISPECIES: acyl-CoA thioesterase II"
"chromosome","NC_021352.1",1955430,1955906,"+",69622165,,"C629_RS09155","WP_003855893.1",158,"MULTISPECIES: DUF3817 domain-containing protein"
"chromosome","NC_021352.1",1955946,1956410,"-",69622166,,"C629_RS09160","WP_003855892.1",154,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1956407,1957492,"-",69622167,,"C629_RS09165","WP_031511749.1",361,"MULTISPECIES: glycosyltransferase family 4 protein"
"chromosome","NC_021352.1",1957493,1958458,"-",69622168,,"C629_RS09170","WP_003855881.1",321,"MULTISPECIES: phosphatidylinositol mannoside acyltransferase"
"chromosome","NC_021352.1",1958481,1959140,"-",69622169,,"C629_RS09175","WP_003855878.1",219,"CDP-alcohol phosphatidyltransferase family protein"
"chromosome","NC_021352.1",1959140,1959778,"-",69622170,,"C629_RS09180","WP_031511750.1",212,"MULTISPECIES: HIT domain-containing protein"
"chromosome","NC_021352.1",1959786,1961846,"-",69622171,"thrS","C629_RS09185","WP_003855874.1",686,"threonine--tRNA ligase"
"chromosome","NC_021352.1",1962117,1963325,"-",69622172,,"C629_RS09190","WP_003855872.1",402,"MULTISPECIES: Dyp-type peroxidase"
"chromosome","NC_021352.1",1963352,1963900,"-",69622173,,"C629_RS09195","WP_003855866.1",182,"MULTISPECIES: copper chaperone PCu(A)C"
"chromosome","NC_021352.1",1963916,1964524,"-",69622174,,"C629_RS09200","WP_003855865.1",202,"MULTISPECIES: copper resistance protein CopC"
"chromosome","NC_021352.1",1964964,1966007,"-",69622175,,"C629_RS09205","WP_230471399.1",347,"MULTISPECIES: DDE-type integrase/transposase/recombinase"
"chromosome","NC_021352.1",1966046,1966459,"-",69622176,,"C629_RS09210","WP_006285365.1",137,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1967843,1969348,"-",69622184,,"C629_RS09250","WP_003857309.1",501,"MULTISPECIES: DASS family sodium-coupled anion symporter"
"chromosome","NC_021352.1",1969566,1970495,"+",69623392,,"C629_RS15725","WP_208396098.1",309,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NC_021352.1",1970598,1971674,"+",69622185,,"C629_RS09260","WP_003857314.1",358,"MULTISPECIES: tartrate dehydrogenase"
"chromosome","NC_021352.1",1971674,1972801,"+",69622186,,"C629_RS09265","WP_003857317.1",375,"MULTISPECIES: glycerate kinase"
"chromosome","NC_021352.1",1973029,1973376,"+",69622187,,"C629_RS09270","WP_003857319.1",115,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1973429,1973767,"+",69622188,,"C629_RS09275","WP_003857322.1",112,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1973806,1974504,"+",69622189,,"C629_RS09280","WP_003857324.1",232,"MULTISPECIES: pyrimidine reductase family protein"
"chromosome","NC_021352.1",1974550,1975806,"+",69622190,"aftC","C629_RS09285","WP_186458537.1",418,"MULTISPECIES: arabinofuranan 3-O-arabinosyltransferase"
"chromosome","NC_021352.1",1975803,1976213,"+",69622191,"msrB","C629_RS09290","WP_003857328.1",136,"MULTISPECIES: peptide-methionine (R)-S-oxide reductase MsrB"
"chromosome","NC_021352.1",1976776,1977474,"-",69622192,,"C629_RS09295","WP_003857329.1",232,"MULTISPECIES: chlorite dismutase family protein"
"chromosome","NC_021352.1",1977756,1978373,"+",69622193,,"C629_RS09300","WP_003857331.1",205,"MULTISPECIES: DUF3000 domain-containing protein"
"chromosome","NC_021352.1",1978384,1979595,"+",69622194,,"C629_RS09305","WP_003857332.1",403,"MULTISPECIES: ribonuclease D"
"chromosome","NC_021352.1",1979657,1981555,"-",69622195,"dxs","C629_RS09310","WP_003857334.1",632,"MULTISPECIES: 1-deoxy-D-xylulose-5-phosphate synthase"
"chromosome","NC_021352.1",1981705,1982943,"-",69622196,,"C629_RS09315","WP_003857336.1",412,"MULTISPECIES: class I SAM-dependent RNA methyltransferase"
"chromosome","NC_021352.1",1983020,1983898,"-",69622197,,"C629_RS09320","WP_003857338.1",292,"MULTISPECIES: DUF3710 domain-containing protein"
"chromosome","NC_021352.1",1983996,1984445,"-",69622198,"dut","C629_RS09325","WP_003857339.1",149,"MULTISPECIES: dUTP diphosphatase"
"chromosome","NC_021352.1",1984511,1985062,"+",69622199,,"C629_RS09330","WP_003857340.1",183,"DUF3093 domain-containing protein"
"chromosome","NC_021352.1",1985133,1985342,"-",69622200,,"C629_RS09335","WP_003857342.1",69,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1985537,1985830,"-",69622201,,"C629_RS09340","WP_003857344.1",97,"MULTISPECIES: DUF4193 domain-containing protein"
"chromosome","NC_021352.1",1985981,1986823,"-",69622202,,"C629_RS09345","WP_011897359.1",280,"MULTISPECIES: inositol monophosphatase"
"chromosome","NC_021352.1",1986894,1987646,"+",69622203,"ppgK","C629_RS09350","WP_003857349.1",250,"MULTISPECIES: polyphosphate glucokinase"
"chromosome","NC_021352.1",1988137,1989621,"+",69622204,,"C629_RS09355","WP_003857350.1",494,"MULTISPECIES: RNA polymerase sigma factor"
"chromosome","NC_021352.1",1990406,1991743,"-",69622205,,"C629_RS09360","WP_003857352.1",445,"DUF418 domain-containing protein"
"chromosome","NC_021352.1",1991829,1992368,"-",69622206,,"C629_RS09365","WP_003857354.1",179,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",1992501,1994213,"-",69622207,,"C629_RS09370","WP_003857358.1",570,"MULTISPECIES: DEAD/DEAH box helicase"
"chromosome","NC_021352.1",1994210,1994449,"-",69622208,,"C629_RS09375","WP_003857359.1",79,"MULTISPECIES: DUF3039 domain-containing protein"
"chromosome","NC_021352.1",1994507,1995004,"+",69622209,,"C629_RS09380","WP_003857361.1",165,"MULTISPECIES: DUF3099 domain-containing protein"
"chromosome","NC_021352.1",1994997,1996526,"+",69622210,,"C629_RS09385","WP_003857362.1",509,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NC_021352.1",1996540,1996974,"+",69622211,"dtd","C629_RS09390","WP_003857365.1",144,"MULTISPECIES: D-aminoacyl-tRNA deacylase"
"chromosome","NC_021352.1",1997101,1998096,"+",69622212,,"C629_RS09395","WP_003857368.1",331,"MULTISPECIES: sigma-70 family RNA polymerase sigma factor"
"chromosome","NC_021352.1",1998513,1999199,"+",69622213,,"C629_RS09400","WP_003857371.1",228,"MULTISPECIES: MarR family transcriptional regulator"
"chromosome","NC_021352.1",1999206,2000195,"+",69622214,"galE","C629_RS09405","WP_003857372.1",329,"UDP-glucose 4-epimerase GalE"
"chromosome","NC_021352.1",2000192,2001325,"-",69622215,,"C629_RS09410","WP_230471400.1",377,"MULTISPECIES: DUF4192 domain-containing protein"
"chromosome","NC_021352.1",2001670,2002629,"+",69622216,,"C629_RS09415","WP_003857374.1",319,"MULTISPECIES: PAC2 family protein"
"chromosome","NC_021352.1",2002753,2005293,"+",69622217,,"C629_RS09420","WP_006286432.1",846,"MULTISPECIES: DEAD/DEAH box helicase"
"chromosome","NC_021352.1",2005424,2006407,"+",69622218,,"C629_RS09425","WP_003857378.1",327,"MULTISPECIES: hydrogen peroxide-inducible genes activator"
"chromosome","NC_021352.1",2006521,2007600,"-",69622219,,"C629_RS09430","WP_003857381.1",359,"MULTISPECIES: DUF2189 domain-containing protein"
"chromosome","NC_021352.1",2007713,2011621,"+",69622220,"hrpA","C629_RS09435","WP_003857382.1",1302,"MULTISPECIES: ATP-dependent RNA helicase HrpA"
"chromosome","NC_021352.1",2011663,2012115,"-",69622221,"nrdR","C629_RS09440","WP_003857385.1",150,"MULTISPECIES: transcriptional regulator NrdR"
"chromosome","NC_021352.1",2012222,2012644,"-",69623471,,"C629_RS16265","WP_208396092.1",140,"hypothetical protein"
"chromosome","NC_021352.1",2012984,2013745,"+",69622222,"lexA","C629_RS09450","WP_003857389.1",253,"MULTISPECIES: transcriptional repressor LexA"
"chromosome","NC_021352.1",2014049,2014828,"+",69622223,,"C629_RS09455","WP_003857391.1",259,"MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator"
"chromosome","NC_021352.1",2014825,2015787,"+",69622224,,"C629_RS09460","WP_003857393.1",320,"MULTISPECIES: 1-phosphofructokinase family hexose kinase"
"chromosome","NC_021352.1",2015850,2017556,"-",69622225,"ptsP","C629_RS09465","WP_034982706.1",568,"phosphoenolpyruvate--protein phosphotransferase"
"chromosome","NC_021352.1",2017964,2018758,"+",69622226,,"C629_RS09470","WP_003857397.1",264,"MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator"
"chromosome","NC_021352.1",2018755,2019747,"+",69622227,,"C629_RS09475","WP_003857399.1",330,"MULTISPECIES: 1-phosphofructokinase family hexose kinase"
"chromosome","NC_021352.1",2019744,2021810,"+",69622228,,"C629_RS09480","WP_003857401.1",688,"MULTISPECIES: fructose-specific PTS transporter subunit EIIC"
"chromosome","NC_021352.1",2021988,2022257,"+",69622229,,"C629_RS09485","WP_003857409.1",89,"MULTISPECIES: HPr family phosphocarrier protein"
"chromosome","NC_021352.1",2022938,2023465,"-",69622230,,"C629_RS09490","WP_003857411.1",175,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2023544,2024833,"-",69622231,,"C629_RS09495","WP_003857413.1",429,"MULTISPECIES: uracil-xanthine permease family protein"
"chromosome","NC_021352.1",2024874,2026403,"-",69622232,"hflX","C629_RS09500","WP_003857415.1",509,"MULTISPECIES: GTPase HflX"
"chromosome","NC_021352.1",2026578,2027336,"+",69622233,,"C629_RS09505","WP_003857417.1",252,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2027532,2028071,"+",69622234,,"C629_RS09510","WP_003857418.1",179,"hypothetical protein"
"chromosome","NC_021352.1",2028068,2028901,"-",69622235,"dapF","C629_RS09515","WP_011897378.1",277,"MULTISPECIES: diaminopimelate epimerase"
"chromosome","NC_021352.1",2028907,2029812,"-",69622236,"miaA","C629_RS09520","WP_003857422.1",301,"MULTISPECIES: tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"chromosome","NC_021352.1",2029832,2030452,"-",69622237,,"C629_RS09525","WP_003857423.1",206,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2030629,2031990,"+",69622238,,"C629_RS09530","WP_003857425.1",453,"MULTISPECIES: DUF349 domain-containing protein"
"chromosome","NC_021352.1",2031991,2033016,"+",69622239,,"C629_RS09535","WP_003857426.1",341,"MULTISPECIES: GNAT family N-acetyltransferase"
"chromosome","NC_021352.1",2033348,2034007,"-",69622240,,"C629_RS09540","WP_230471401.1",219,"MULTISPECIES: MFS transporter"
"chromosome","NC_021352.1",2034082,2035662,"-",69622241,"miaB","C629_RS09545","WP_003857429.1",526,"tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB"
"chromosome","NC_021352.1",2036004,2036732,"+",69622242,"gluA","C629_RS09550","WP_003857431.1",242,"MULTISPECIES: glutamate ABC transporter ATP-binding protein GluA"
"chromosome","NC_021352.1",2036850,2037737,"+",69622243,"gluB","C629_RS09555","WP_003857432.1",295,"MULTISPECIES: glutamate ABC transporter substrate-binding protein GluB"
"chromosome","NC_021352.1",2037859,2038545,"+",69622244,"gluC","C629_RS09560","WP_003857434.1",228,"MULTISPECIES: glutamate ABC transporter permease GluC"
